Dist Code,Year,State Name,Dist Name,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),WHEAT YIELD (Kg per ha),COTTON AREA (1000 ha),COTTON PRODUCTION (1000 tons),COTTON YIELD (Kg per ha)
30,2014,Madhya Pradesh,Ujjain,0.0,0.0,0.0,190.0,586.0,3084.21,0.0,0.0,0.0
30,2015,Madhya Pradesh,Ujjain,0.0,0.0,0.0,252.0,881.0,3496.03,0.0,0.0,0.0
30,2016,Madhya Pradesh,Ujjain,0.0,0.0,0.0,271.0,1029.0,3797.05,0.0,0.0,0.0
30,2017,Madhya Pradesh,Ujjain,0.2,0.38,1900.0,220.6,935.79,4242.02,0.0,0.0,0.0
31,2010,Madhya Pradesh,Mandsaur,0.0,0.0,0.0,95.9,214.8,2239.83,0.36,0.05,130.82
31,2011,Madhya Pradesh,Mandsaur,0.0,0.0,0.0,110.1,330.8,3004.54,0.66,0.13,196.49
31,2012,Madhya Pradesh,Mandsaur,0.04,0.02,500.0,129.07,521.77,4042.53,0.58,0.13,224.14
31,2013,Madhya Pradesh,Mandsaur,0.04,0.01,250.0,167.33,675.51,4036.99,0.46,0.14,304.35
31,2014,Madhya Pradesh,Mandsaur,0.0,0.0,0.0,153.0,566.0,3699.35,10.0,1.44,144.0
31,2015,Madhya Pradesh,Mandsaur,0.0,0.0,0.0,147.0,525.0,3571.43,0.0,0.0,0.0
31,2016,Madhya Pradesh,Mandsaur,0.0,0.0,0.0,147.0,582.0,3959.18,0.0,0.0,0.0
31,2017,Madhya Pradesh,Mandsaur,0.8,1.76,2200.0,125.7,520.38,4139.86,0.34,0.09,264.71
32,2010,Madhya Pradesh,Dewas,0.2,0.2,1000.0,137.3,247.5,1802.62,21.5,5.27,245.31
32,2011,Madhya Pradesh,Dewas,0.2,0.2,1000.0,140.0,375.0,2678.57,20.01,7.8,390.07
32,2012,Madhya Pradesh,Dewas,0.14,0.12,857.14,169.54,550.85,3249.09,7.65,3.58,467.97
32,2013,Madhya Pradesh,Dewas,0.11,0.08,727.27,192.24,442.05,2299.47,6.63,2.33,351.43
32,2014,Madhya Pradesh,Dewas,1.0,0.67,670.0,148.0,494.0,3337.84,8.0,1.44,180.0
32,2015,Madhya Pradesh,Dewas,0.0,0.0,0.0,188.0,770.0,4095.74,9.0,1.44,160.0
32,2016,Madhya Pradesh,Dewas,0.0,0.0,0.0,176.0,650.0,3693.18,11.0,1.08,98.18
32,2017,Madhya Pradesh,Dewas,0.1,0.07,730.0,170.96,700.94,4100.02,6.0,1.57,261.0
33,2010,Madhya Pradesh,Dhar,1.2,0.9,750.0,193.0,453.5,2349.74,106.36,21.91,205.98
33,2011,Madhya Pradesh,Dhar,1.3,1.1,846.15,155.4,379.5,2442.09,102.21,32.87,321.55
33,2012,Madhya Pradesh,Dhar,0.76,0.66,868.42,166.59,548.04,3289.75,98.38,39.25,398.96
33,2013,Madhya Pradesh,Dhar,0.66,0.5,757.58,205.4,513.61,2500.54,96.41,42.31,438.85
33,2014,Madhya Pradesh,Dhar,1.0,0.67,670.0,189.0,745.0,3941.8,108.0,14.4,133.33
33,2015,Madhya Pradesh,Dhar,0.0,0.0,0.0,210.0,631.0,3004.76,92.0,13.5,146.74
33,2016,Madhya Pradesh,Dhar,0.0,0.0,0.0,225.0,751.0,3337.78,101.0,19.98,197.82
33,2017,Madhya Pradesh,Dhar,0.73,1.05,1442.47,198.87,692.66,3482.98,98.0,35.28,360.0
34,2010,Madhya Pradesh,Jhabua,19.9,13.6,683.42,43.1,80.2,1860.79,27.98,2.98,106.64
34,2011,Madhya Pradesh,Jhabua,20.9,14.8,708.13,47.3,96.4,2038.05,28.38,5.94,209.47
34,2012,Madhya Pradesh,Jhabua,18.98,9.64,507.9,56.63,161.59,2853.43,29.22,6.37,218.0
34,2013,Madhya Pradesh,Jhabua,18.82,24.32,1292.24,65.04,176.31,2710.79,28.72,14.24,495.82
34,2014,Madhya Pradesh,Jhabua,16.0,11.34,708.75,74.0,225.0,3040.54,48.0,8.1,168.75
34,2015,Madhya Pradesh,Jhabua,15.0,11.33,755.33,57.0,175.0,3070.18,35.0,7.56,216.0
34,2016,Madhya Pradesh,Jhabua,17.0,19.99,1175.88,70.0,213.0,3042.86,33.0,9.54,289.09
34,2017,Madhya Pradesh,Jhabua,13.63,16.77,1230.37,85.0,236.27,2779.65,34.0,6.18,181.85
35,2010,Madhya Pradesh,Khargone / West Nimar,4.3,3.3,767.44,130.1,359.7,2764.8,260.87,80.36,308.07
35,2011,Madhya Pradesh,Khargone / West Nimar,3.6,2.9,805.56,118.7,454.9,3832.35,299.08,88.36,295.43
35,2012,Madhya Pradesh,Khargone / West Nimar,3.09,2.47,799.35,136.79,395.79,2893.41,291.43,111.66,383.15
35,2013,Madhya Pradesh,Khargone / West Nimar,2.83,1.21,427.56,173.05,446.29,2578.97,286.09,102.26,357.44
35,2014,Madhya Pradesh,Khargone / West Nimar,2.0,4.0,2000.0,251.0,798.0,3179.28,273.0,70.92,259.78
35,2015,Madhya Pradesh,Khargone / West Nimar,2.0,0.67,335.0,187.0,625.0,3342.25,262.0,68.22,260.38
35,2016,Madhya Pradesh,Khargone / West Nimar,1.0,0.66,660.0,194.0,779.0,4015.46,277.0,92.52,334.01
35,2017,Madhya Pradesh,Khargone / West Nimar,1.76,1.94,1100.0,185.6,693.83,3738.31,282.0,79.78,282.93
36,2010,Madhya Pradesh,Khandwa / East Nimar,8.6,11.7,1360.47,93.2,179.6,1927.04,114.58,17.06,148.86
36,2011,Madhya Pradesh,Khandwa / East Nimar,7.6,9.4,1236.84,97.3,242.8,2495.38,114.48,28.28,247.05
36,2012,Madhya Pradesh,Khandwa / East Nimar,5.1,7.73,1515.69,116.57,394.81,3386.89,108.44,30.37,280.06
36,2013,Madhya Pradesh,Khandwa / East Nimar,4.88,3.92,803.28,128.37,282.86,2203.47,99.88,44.84,448.94
36,2014,Madhya Pradesh,Khandwa / East Nimar,8.0,10.0,1250.0,62.0,187.0,3016.13,133.0,28.26,212.48
36,2015,Madhya Pradesh,Khandwa / East Nimar,7.0,3.33,475.71,129.0,308.0,2387.6,96.0,28.26,294.38
36,2016,Madhya Pradesh,Khandwa / East Nimar,8.0,7.33,916.25,144.0,560.0,3888.89,105.0,32.94,313.71
36,2017,Madhya Pradesh,Khandwa / East Nimar,5.89,3.38,573.85,163.5,607.73,3717.0,105.1,30.45,289.75
37,2010,Madhya Pradesh,Sehore,6.6,7.2,1090.91,279.5,454.7,1626.83,0.07,0.01,128.18
37,2011,Madhya Pradesh,Sehore,13.1,22.1,1687.02,304.2,971.0,3191.98,0.04,0.01,231.43
37,2012,Madhya Pradesh,Sehore,17.98,45.87,2551.17,319.81,751.75,2350.61,0.0,0.0,0.0
37,2013,Madhya Pradesh,Sehore,20.18,61.92,3068.38,330.36,861.16,2606.73,0.0,0.0,0.0
37,2014,Madhya Pradesh,Sehore,46.0,147.33,3202.83,326.0,1080.0,3312.88,0.0,0.0,0.0
37,2015,Madhya Pradesh,Sehore,33.0,116.67,3535.45,330.0,1148.0,3478.79,0.0,0.0,0.0
37,2016,Madhya Pradesh,Sehore,24.0,94.67,3944.58,337.0,1148.0,3406.53,0.0,0.0,0.0
37,2017,Madhya Pradesh,Sehore,36.45,71.99,1975.03,278.4,932.95,3351.11,0.0,0.0,0.0
38,2010,Madhya Pradesh,Raisen,26.2,33.2,1267.18,182.3,278.4,1527.15,0.0,0.0,0.0
38,2011,Madhya Pradesh,Raisen,21.5,30.7,1427.91,214.7,622.0,2897.07,0.0,0.0,0.0
38,2012,Madhya Pradesh,Raisen,35.34,45.38,1284.1,232.57,788.55,3390.59,0.03,0.0,0.0
38,2013,Madhya Pradesh,Raisen,62.69,54.14,863.61,241.87,517.1,2137.93,0.0,0.0,0.0
38,2014,Madhya Pradesh,Raisen,137.0,342.67,2501.24,270.0,917.0,3396.3,0.0,0.0,0.0
38,2015,Madhya Pradesh,Raisen,99.0,226.67,2289.6,244.0,770.0,3155.74,0.0,0.0,0.0
38,2016,Madhya Pradesh,Raisen,135.0,304.66,2256.74,236.0,771.0,3266.95,0.0,0.0,0.0
38,2017,Madhya Pradesh,Raisen,112.0,236.84,2114.64,197.6,647.73,3277.99,0.0,0.0,0.0
39,2010,Madhya Pradesh,Vidisha,0.4,0.4,1000.0,206.9,341.6,1651.04,0.0,0.0,0.0
39,2011,Madhya Pradesh,Vidisha,0.4,0.4,1000.0,206.2,402.1,1950.05,0.0,0.0,0.0
39,2012,Madhya Pradesh,Vidisha,0.27,0.27,1000.0,254.41,446.26,1754.1,0.0,0.0,0.0
39,2013,Madhya Pradesh,Vidisha,1.5,0.84,560.0,261.28,544.73,2084.85,0.0,0.0,0.0
39,2014,Madhya Pradesh,Vidisha,4.0,3.33,832.5,284.0,775.0,2728.87,0.0,0.0,0.0
39,2015,Madhya Pradesh,Vidisha,3.0,4.0,1333.33,306.0,730.0,2385.62,0.0,0.0,0.0
39,2016,Madhya Pradesh,Vidisha,3.0,4.0,1333.33,281.0,832.0,2960.85,0.0,0.0,0.0
39,2017,Madhya Pradesh,Vidisha,10.5,23.8,2266.67,263.0,1025.7,3900.0,0.0,0.0,0.0
40,2010,Madhya Pradesh,Betul,43.7,60.8,1391.3,116.1,137.3,1182.6,0.22,0.03,152.18
40,2011,Madhya Pradesh,Betul,42.1,65.8,1562.95,96.4,281.0,2914.94,0.22,0.05,249.04
40,2012,Madhya Pradesh,Betul,44.86,121.76,2714.22,117.62,263.37,2239.16,0.32,0.09,281.25
40,2013,Madhya Pradesh,Betul,43.84,98.85,2254.79,122.8,232.0,1889.25,0.21,0.04,190.48
40,2014,Madhya Pradesh,Betul,47.0,105.33,2241.06,178.0,439.0,2466.29,5.0,0.9,180.0
40,2015,Madhya Pradesh,Betul,42.0,72.0,1714.29,158.0,391.0,2474.68,0.0,0.0,0.0
40,2016,Madhya Pradesh,Betul,55.0,97.33,1769.64,128.0,339.0,2648.44,0.0,0.0,0.0
40,2017,Madhya Pradesh,Betul,45.0,79.11,1758.0,104.4,277.91,2661.97,0.3,0.08,276.0
41,2010,Madhya Pradesh,Rajgarh,0.5,0.4,800.0,94.1,140.4,1492.03,0.0,0.0,0.0
41,2011,Madhya Pradesh,Rajgarh,0.6,0.5,833.33,127.4,282.2,2215.07,0.0,0.0,0.0
41,2012,Madhya Pradesh,Rajgarh,0.42,0.34,809.52,165.11,462.59,2801.71,0.0,0.0,0.0
41,2013,Madhya Pradesh,Rajgarh,0.36,0.24,666.67,194.1,450.66,2321.79,0.0,0.0,0.0
41,2014,Madhya Pradesh,Rajgarh,1.0,0.67,670.0,161.0,509.0,3161.49,0.0,0.0,0.0
41,2015,Madhya Pradesh,Rajgarh,1.0,1.33,1330.0,135.0,343.0,2540.74,0.0,0.0,0.0
41,2016,Madhya Pradesh,Rajgarh,1.0,2.66,2660.0,161.0,571.0,3546.58,0.0,0.0,0.0
41,2017,Madhya Pradesh,Rajgarh,1.15,0.75,648.7,152.0,529.72,3485.0,0.0,0.0,0.0
42,2010,Madhya Pradesh,Shajapur,0.1,0.1,1000.0,90.8,182.1,2005.51,0.0,0.0,0.0
42,2011,Madhya Pradesh,Shajapur,0.1,0.1,1000.0,99.0,297.7,3007.07,0.0,0.0,0.0
42,2012,Madhya Pradesh,Shajapur,0.07,0.04,571.43,126.24,260.68,2064.96,0.0,0.0,0.0
42,2013,Madhya Pradesh,Shajapur,0.04,0.02,500.0,166.8,376.83,2259.17,0.0,0.0,0.0
42,2014,Madhya Pradesh,Shajapur,0.0,0.0,0.0,118.0,362.0,3067.8,7.0,1.08,154.29
42,2015,Madhya Pradesh,Shajapur,0.0,0.0,0.0,171.0,552.0,3228.07,0.0,0.0,0.0
42,2016,Madhya Pradesh,Shajapur,0.0,0.0,0.0,186.0,636.0,3419.35,0.0,0.0,0.0
42,2017,Madhya Pradesh,Shajapur,0.05,0.04,800.0,125.8,471.6,3748.81,0.0,0.0,0.0
43,2010,Madhya Pradesh,Hoshangabad,24.1,55.6,2307.05,383.8,1414.7,3686.03,0.21,0.06,268.29
43,2011,Madhya Pradesh,Hoshangabad,26.0,52.3,2011.54,392.0,1775.3,4528.83,0.16,0.05,332.56
43,2012,Madhya Pradesh,Hoshangabad,30.05,61.74,2054.58,408.29,1596.19,3909.45,0.22,0.08,363.64
43,2013,Madhya Pradesh,Hoshangabad,41.8,65.92,1577.03,408.58,1299.95,3181.63,0.1,0.03,300.0
43,2014,Madhya Pradesh,Hoshangabad,103.0,190.67,1851.17,395.0,1767.0,4473.42,4.0,0.54,135.0
43,2015,Madhya Pradesh,Hoshangabad,111.0,316.67,2852.88,432.0,1766.0,4087.96,0.0,0.0,0.0
43,2016,Madhya Pradesh,Hoshangabad,122.0,280.66,2300.49,401.0,1777.0,4431.42,0.0,0.0,0.0
43,2017,Madhya Pradesh,Hoshangabad,136.8,312.65,2285.45,349.5,1467.18,4197.94,0.05,0.01,288.0
44,2010,Andhra Pradesh,Srikakulam,279.72,358.64,1282.12,0.0,0.0,0.0,8.7,2.06,236.78
44,2011,Andhra Pradesh,Srikakulam,272.7,537.7,1971.75,0.0,0.0,0.0,11.43,3.38,295.15
44,2012,Andhra Pradesh,Srikakulam,271.63,689.11,2537.01,0.0,0.0,0.0,17.28,8.21,475.12
44,2013,Andhra Pradesh,Srikakulam,261.53,500.73,1914.64,0.0,0.0,0.0,17.5,7.6,434.0
44,2014,Andhra Pradesh,Srikakulam,272.51,613.59,2251.58,0.0,0.0,0.0,17.41,10.93,628.09
44,2015,Andhra Pradesh,Srikakulam,270.13,664.52,2459.96,0.0,0.0,0.0,16.68,8.04,482.31
44,2016,Andhra Pradesh,Srikakulam,268.4,801.97,2987.93,0.0,0.0,0.0,14.47,7.15,494.02
44,2017,Andhra Pradesh,Srikakulam,279.15,735.77,2635.76,0.0,0.0,1000.0,14.29,7.95,556.2
45,2010,Andhra Pradesh,Visakhapatnam,184.32,376.1,2040.45,0.0,0.0,0.0,6.84,1.34,195.91
45,2011,Andhra Pradesh,Visakhapatnam,174.41,303.62,1740.86,0.0,0.0,0.0,7.25,1.86,255.69
45,2012,Andhra Pradesh,Visakhapatnam,166.65,312.24,1873.71,0.0,0.0,0.0,10.34,4.22,408.12
45,2013,Andhra Pradesh,Visakhapatnam,163.79,330.13,2015.54,0.0,0.0,0.0,10.45,3.88,371.77
45,2014,Andhra Pradesh,Visakhapatnam,167.72,343.73,2049.37,0.0,0.0,0.0,10.69,5.61,524.32
45,2015,Andhra Pradesh,Visakhapatnam,170.96,416.89,2438.59,0.0,0.0,0.0,9.92,3.63,366.43
45,2016,Andhra Pradesh,Visakhapatnam,172.56,436.84,2531.46,0.0,0.0,0.0,8.97,3.15,351.73
45,2017,Andhra Pradesh,Visakhapatnam,173.38,421.22,2429.45,0.0,0.0,1000.0,8.29,3.38,407.71
46,2010,Andhra Pradesh,East Godavari,410.53,1357.62,3306.99,0.0,0.0,0.0,12.11,3.66,302.23
46,2011,Andhra Pradesh,East Godavari,337.09,1176.83,3491.14,0.0,0.0,0.0,13.15,3.38,257.03
46,2012,Andhra Pradesh,East Godavari,401.06,1101.91,2747.49,0.0,0.0,0.0,16.85,5.53,328.19
46,2013,Andhra Pradesh,East Godavari,404.68,1211.71,2994.24,0.0,0.0,0.0,21.78,4.45,204.32
46,2014,Andhra Pradesh,East Godavari,394.12,1563.23,3966.38,0.0,0.0,0.0,22.43,8.57,382.08
46,2015,Andhra Pradesh,East Godavari,381.74,1445.57,3786.79,0.0,0.0,0.0,20.57,10.83,526.49
46,2016,Andhra Pradesh,East Godavari,383.96,1627.03,4237.51,0.0,0.0,0.0,12.74,6.07,476.65
46,2017,Andhra Pradesh,East Godavari,386.54,1672.79,4327.61,0.0,0.0,0.0,16.36,6.43,393.13
47,2010,Andhra Pradesh,West Godavari,456.52,1490.32,3264.52,0.0,0.0,0.0,3.96,1.53,386.36
47,2011,Andhra Pradesh,West Godavari,363.79,1308.47,3596.77,0.0,0.0,0.0,5.13,1.87,364.52
47,2012,Andhra Pradesh,West Godavari,422.51,1289.34,3051.62,0.0,0.0,0.0,6.43,3.69,573.87
47,2013,Andhra Pradesh,West Godavari,420.62,1342.34,3191.34,0.0,0.0,0.0,5.24,2.35,448.47
47,2014,Andhra Pradesh,West Godavari,409.29,1624.32,3968.63,0.0,0.0,0.0,9.8,2.49,254.08
47,2015,Andhra Pradesh,West Godavari,403.8,1558.51,3859.61,0.0,0.0,0.0,8.39,4.99,594.76
47,2016,Andhra Pradesh,West Godavari,399.41,1666.1,4171.38,0.0,0.0,0.0,4.61,2.66,576.55
47,2017,Andhra Pradesh,West Godavari,393.22,1693.91,4307.75,0.01,0.01,700.0,4.53,2.52,556.31
48,2010,Andhra Pradesh,Krishna,355.34,1090.69,3069.43,0.0,0.0,0.0,51.96,20.01,385.1
48,2011,Andhra Pradesh,Krishna,272.03,1011.54,3718.49,0.0,0.0,0.0,59.85,20.83,348.04
48,2012,Andhra Pradesh,Krishna,264.53,950.52,3593.24,0.0,0.0,0.0,64.51,35.48,549.99
48,2013,Andhra Pradesh,Krishna,363.32,1175.52,3235.49,0.0,0.0,0.0,59.3,40.44,681.96
48,2014,Andhra Pradesh,Krishna,288.04,998.8,3467.57,0.0,0.0,0.0,55.57,47.1,847.58
48,2015,Andhra Pradesh,Krishna,220.68,762.64,3455.86,0.0,0.0,0.0,52.78,36.15,684.92
48,2016,Andhra Pradesh,Krishna,231.41,897.72,3879.35,0.0,0.0,0.0,37.31,28.7,769.23
48,2017,Andhra Pradesh,Krishna,258.73,1031.95,3988.57,0.0,0.0,0.0,48.36,35.25,728.94
49,2010,Andhra Pradesh,Guntur,401.59,1090.52,2715.51,0.04,0.06,1500.0,193.81,77.37,399.19
49,2011,Andhra Pradesh,Guntur,347.32,1316.41,3790.21,0.0,0.0,0.0,189.36,69.86,368.91
49,2012,Andhra Pradesh,Guntur,206.87,725.08,3504.99,0.0,0.0,0.0,218.24,136.75,626.62
49,2013,Andhra Pradesh,Guntur,391.92,1340.84,3421.25,0.0,0.0,0.0,232.01,158.68,683.94
49,2014,Andhra Pradesh,Guntur,333.74,1298.65,3891.24,0.0,0.0,0.0,239.6,214.76,896.34
49,2015,Andhra Pradesh,Guntur,183.64,557.07,3033.49,0.0,0.0,0.0,225.09,152.01,675.35
49,2016,Andhra Pradesh,Guntur,194.37,801.72,4124.67,0.0,0.0,0.0,149.12,121.79,816.69
49,2017,Andhra Pradesh,Guntur,224.27,936.37,4175.12,0.0,0.0,0.0,200.1,151.48,757.01
50,2010,Andhra Pradesh,S.P.S. Nellore,330.44,1202.9,3640.34,0.0,0.0,0.0,27.8,9.93,357.3
50,2011,Andhra Pradesh,S.P.S. Nellore,299.61,1193.7,3984.22,0.0,0.0,0.0,38.95,14.95,383.89
50,2012,Andhra Pradesh,S.P.S. Nellore,270.94,1098.63,4054.89,0.0,0.0,0.0,32.68,16.62,508.5
50,2013,Andhra Pradesh,S.P.S. Nellore,277.55,1113.37,4011.42,0.0,0.0,0.0,38.84,22.27,573.27
50,2014,Andhra Pradesh,S.P.S. Nellore,280.73,1123.27,4001.19,0.0,0.0,0.0,36.91,22.7,615.01
50,2015,Andhra Pradesh,S.P.S. Nellore,305.12,1357.59,4449.4,0.0,0.0,0.0,27.75,13.62,490.84
50,2016,Andhra Pradesh,S.P.S. Nellore,219.86,919.78,4183.55,0.0,0.0,0.0,13.6,6.66,489.46
50,2017,Andhra Pradesh,S.P.S. Nellore,242.52,1105.54,4558.52,0.0,0.0,0.0,18.34,7.55,411.78
51,2010,Andhra Pradesh,Kurnool,162.16,480.21,2961.26,0.56,0.81,1446.43,62.23,22.06,354.5
51,2011,Andhra Pradesh,Kurnool,125.68,448.24,3566.47,0.22,0.24,1090.91,106.51,24.62,231.16
51,2012,Andhra Pradesh,Kurnool,97.75,367.26,3757.06,0.31,0.42,1354.84,165.72,35.56,214.6
51,2013,Andhra Pradesh,Kurnool,147.06,543.56,3696.13,0.27,0.2,740.74,217.5,130.57,600.29
51,2014,Andhra Pradesh,Kurnool,131.75,509.21,3865.01,0.05,0.06,1200.0,317.61,153.07,481.93
51,2015,Andhra Pradesh,Kurnool,62.69,200.17,3192.9,0.14,0.1,714.29,209.45,70.68,337.48
51,2016,Andhra Pradesh,Kurnool,115.13,457.91,3977.44,0.03,0.07,2312.5,178.72,97.12,543.42
51,2017,Andhra Pradesh,Kurnool,109.67,391.52,3570.06,0.02,0.01,687.5,264.92,134.54,507.87
52,2010,Andhra Pradesh,Ananthapur,59.8,171.4,2866.22,0.13,0.17,1307.69,4.34,0.51,117.51
52,2011,Andhra Pradesh,Ananthapur,48.67,120.07,2467.02,0.08,0.1,1250.0,19.3,2.05,106.22
52,2012,Andhra Pradesh,Ananthapur,29.05,76.45,2631.67,0.13,0.15,1153.85,27.64,6.05,218.89
52,2013,Andhra Pradesh,Ananthapur,40.4,87.94,2176.73,0.06,0.04,666.67,37.72,13.94,369.57
52,2014,Andhra Pradesh,Ananthapur,29.21,82.53,2825.4,0.0,0.0,0.0,74.62,18.9,253.28
52,2015,Andhra Pradesh,Ananthapur,33.62,97.65,2904.52,0.02,0.01,500.0,60.79,18.2,299.39
52,2016,Andhra Pradesh,Ananthapur,22.89,57.43,2509.33,0.0,0.0,0.0,31.8,4.69,147.54
52,2017,Andhra Pradesh,Ananthapur,30.91,86.36,2793.52,0.01,0.01,750.0,45.55,23.24,510.22
53,2010,Andhra Pradesh,Kadapa YSR,70.38,129.55,1840.72,0.02,0.03,1500.0,17.01,6.94,408.0
53,2011,Andhra Pradesh,Kadapa YSR,53.9,158.66,2943.6,0.02,0.02,1000.0,30.85,8.21,266.13
53,2012,Andhra Pradesh,Kadapa YSR,30.75,80.8,2627.64,0.0,0.0,0.0,28.88,10.11,350.07
53,2013,Andhra Pradesh,Kadapa YSR,62.71,178.29,2843.09,0.01,0.01,1000.0,35.92,9.51,264.76
53,2014,Andhra Pradesh,Kadapa YSR,45.89,165.84,3613.86,0.27,0.2,740.74,35.59,10.73,301.49
53,2015,Andhra Pradesh,Kadapa YSR,40.26,123.13,3058.37,0.0,0.0,0.0,33.51,8.59,256.34
53,2016,Andhra Pradesh,Kadapa YSR,50.33,165.64,3291.14,0.0,0.0,2000.0,19.4,3.23,166.52
53,2017,Andhra Pradesh,Kadapa YSR,54.98,139.76,2542.13,0.01,0.01,714.29,24.8,3.24,130.46
54,2010,Andhra Pradesh,Chittoor,61.58,185.14,3006.5,0.0,0.0,0.0,0.24,0.02,83.33
54,2011,Andhra Pradesh,Chittoor,51.11,168.93,3305.22,0.0,0.0,0.0,0.4,0.01,25.0
54,2012,Andhra Pradesh,Chittoor,47.51,171.41,3607.87,0.0,0.0,0.0,0.54,0.12,222.22
54,2013,Andhra Pradesh,Chittoor,49.86,169.02,3389.89,0.0,0.0,0.0,0.35,0.16,457.14
54,2014,Andhra Pradesh,Chittoor,40.97,132.42,3232.12,0.0,0.0,0.0,0.85,0.36,423.53
54,2015,Andhra Pradesh,Chittoor,88.15,334.55,3795.24,0.0,0.0,0.0,1.14,0.36,315.79
54,2016,Andhra Pradesh,Chittoor,46.7,170.2,3644.56,0.0,0.0,0.0,0.78,0.31,395.72
54,2017,Andhra Pradesh,Chittoor,64.81,246.15,3797.99,0.0,0.0,0.0,0.5,0.24,480.97
55,2010,Telangana,Hyderabad,52.36,136.1,2599.31,0.79,1.03,1303.8,34.07,9.71,285.0
55,2011,Telangana,Hyderabad,43.67,103.1,2360.89,0.68,0.9,1323.53,40.03,6.69,167.12
55,2012,Telangana,Hyderabad,40.91,98.4,2405.28,0.62,0.7,1129.03,60.23,24.64,409.1
55,2013,Telangana,Hyderabad,45.04,102.87,2283.97,0.57,0.36,631.58,59.49,25.13,422.42
55,2014,Telangana,Hyderabad,34.88,91.21,2614.97,0.39,0.46,1179.49,63.47,19.89,313.38
55,2015,Telangana,Hyderabad,24.28,61.41,2529.24,0.2,0.78,3900.0,63.01,16.91,268.37
55,2016,Telangana,Hyderabad,41.22,117.83,2858.43,0.18,0.23,1252.49,70.81,20.39,288.0
55,2017,Telangana,Hyderabad,50.34,150.2,2983.71,0.12,0.16,1385.15,121.8,51.08,419.41
56,2010,Telangana,Nizamabad,221.62,844.24,3809.4,1.67,2.18,1305.39,20.43,11.11,543.81
56,2011,Telangana,Nizamabad,259.81,972.2,3741.97,1.42,1.88,1323.94,23.15,5.37,231.97
56,2012,Telangana,Nizamabad,192.96,736.19,3815.25,1.27,1.86,1464.57,20.5,7.81,380.98
56,2013,Telangana,Nizamabad,260.81,1044.19,4003.64,1.17,1.71,1461.54,15.4,5.51,357.79
56,2014,Telangana,Nizamabad,169.27,620.53,3665.92,1.2,1.97,1641.67,15.8,3.39,214.56
56,2015,Telangana,Nizamabad,98.03,262.79,2680.71,0.81,1.89,2333.33,16.66,2.97,178.27
56,2016,Telangana,Nizamabad,265.97,1067.01,4011.74,0.75,0.68,905.96,8.86,3.68,415.05
56,2017,Telangana,Nizamabad,267.21,968.95,3626.14,0.54,0.98,1828.36,19.21,8.97,466.83
57,2010,Telangana,Medak,144.56,514.92,3561.98,2.76,3.59,1300.72,78.39,21.71,276.95
57,2011,Telangana,Medak,137.03,406.96,2969.86,2.54,3.41,1342.52,93.08,27.74,298.02
57,2012,Telangana,Medak,110.36,372.6,3376.22,2.44,2.27,930.33,128.87,75.9,588.97
57,2013,Telangana,Medak,170.97,624.49,3652.63,2.12,1.71,806.6,122.3,53.92,440.88
57,2014,Telangana,Medak,110.89,363.08,3274.24,1.25,0.93,744.0,133.7,42.05,314.51
57,2015,Telangana,Medak,84.17,239.78,2848.76,1.21,0.91,752.07,134.24,40.71,303.26
57,2016,Telangana,Medak,160.77,596.06,3707.62,1.1,1.22,1106.05,118.61,45.71,385.41
57,2017,Telangana,Medak,180.79,615.82,3406.18,0.72,0.82,1133.22,180.0,123.38,685.44
58,2010,Telangana,Mahabubnagar,196.7,545.77,2774.63,0.03,0.04,1333.33,160.25,53.36,332.98
58,2011,Telangana,Mahabubnagar,172.07,396.56,2304.64,0.02,0.02,1000.0,185.29,37.24,200.98
58,2012,Telangana,Mahabubnagar,142.03,380.5,2679.01,0.01,0.01,1000.0,222.54,85.01,382.0
58,2013,Telangana,Mahabubnagar,168.63,478.7,2838.76,0.01,0.01,1000.0,230.61,86.03,373.05
58,2014,Telangana,Mahabubnagar,160.77,418.1,2600.61,0.0,0.0,0.0,237.68,83.61,351.78
58,2015,Telangana,Mahabubnagar,96.28,215.02,2233.28,0.0,0.0,0.0,273.99,47.26,172.49
58,2016,Telangana,Mahabubnagar,143.31,386.46,2696.59,0.03,0.04,1251.7,148.11,46.56,314.39
58,2017,Telangana,Mahabubnagar,170.82,420.07,2459.12,0.02,0.03,1366.34,275.05,87.19,316.99
59,2010,Telangana,Nalgonda,405.32,1323.71,3265.84,0.0,0.0,0.0,165.11,51.68,313.0
59,2011,Telangana,Nalgonda,327.76,963.8,2940.57,0.0,0.0,0.0,205.36,35.12,171.02
59,2012,Telangana,Nalgonda,208.52,683.87,3279.64,0.0,0.0,0.0,297.82,102.45,344.0
59,2013,Telangana,Nalgonda,393.74,1205.29,3061.13,0.0,0.0,0.0,335.98,139.76,415.98
59,2014,Telangana,Nalgonda,323.38,1041.36,3220.24,0.0,0.0,0.0,307.79,90.93,295.43
59,2015,Telangana,Nalgonda,212.73,620.45,2916.61,0.0,0.0,0.0,341.66,115.43,337.85
59,2016,Telangana,Nalgonda,356.25,1256.43,3526.82,0.01,0.01,1200.0,283.89,84.16,296.47
59,2017,Telangana,Nalgonda,415.25,1380.74,3325.09,0.0,0.0,0.0,351.28,149.19,424.69
